iterations,bucket0,magnetism0,bucket1,magnetism1,bucket2,magnetism2,bucket3,magnetism3,bucket4,magnetism4,bucket5,magnetism5,bucket6,magnetism6,bucket7,magnetism7,bucket8,magnetism8,bucket9,magnetism9
1390,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.783951,2,0.662037,0,0.467593,7,0.135802,19,0.169753
1391,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.783951,2,0.662037,8,0.469136,7,0.134259,19,0.171296
1392,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.782407,2,0.662037,4,0.467593,11,0.135802,23,0.169753
1393,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.782407,2,0.662037,8,0.466049,7,0.134259,19,0.16821
1394,2,0.969136,0,0.95679,10,0.92284,0,0.899691,0,0.856481,1,0.780864,6,0.66358,0,0.464506,7,0.135802,23,0.169753
1395,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.780864,2,0.662037,0,0.466049,11,0.134259,19,0.16821
1396,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,9,0.782407,2,0.662037,0,0.466049,7,0.132716,15,0.166667
1397,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,9,0.780864,2,0.662037,0,0.467593,7,0.131173,15,0.165123
1398,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.856481,1,0.779321,2,0.662037,0,0.466049,3,0.132716,7,0.16358
1399,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.856481,1,0.779321,2,0.662037,0,0.466049,11,0.131173,3,0.162037
1400,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.856481,1,0.779321,2,0.662037,0,0.464506,11,0.12963,3,0.162037
1401,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.856481,1,0.779321,2,0.660494,0,0.464506,7,0.128086,7,0.16358
1402,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.856481,1,0.779321,6,0.662037,0,0.462963,11,0.12963,7,0.162037
1403,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,6,0.662037,0,0.464506,11,0.128086,7,0.160494
1404,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,6,0.660494,0,0.464506,7,0.126543,7,0.162037
1405,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,6,0.660494,4,0.462963,11,0.128086,15,0.16358
1406,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,10,0.662037,4,0.462963,19,0.12963,11,0.162037
1407,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.660494,0,0.46142,19,0.131173,3,0.160494
1408,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.660494,0,0.46142,23,0.12963,3,0.162037
1409,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.660494,0,0.46142,23,0.128086,3,0.16358
1410,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.660494,0,0.46142,15,0.126543,7,0.165123
1411,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.660494,4,0.462963,11,0.128086,7,0.16358
1412,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.660494,8,0.464506,11,0.12963,3,0.165123
1413,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.660494,0,0.462963,3,0.128086,3,0.166667
1414,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.658951,0,0.462963,3,0.12963,3,0.165123
1415,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.658951,0,0.462963,3,0.131173,3,0.165123
1416,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.658951,0,0.462963,3,0.132716,3,0.166667
1417,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.660494,4,0.464506,3,0.132716,3,0.166667
1418,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.658951,4,0.462963,3,0.131173,7,0.16821
1419,2,0.969136,4,0.958333,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.658951,4,0.46142,3,0.131173,3,0.166667
1420,2,0.969136,4,0.958333,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.660494,0,0.459877,7,0.12963,3,0.166667
1421,2,0.969136,4,0.958333,2,0.921296,0,0.899691,4,0.858025,5,0.780864,6,0.662037,0,0.459877,7,0.128086,3,0.166667
1422,2,0.969136,0,0.95679,2,0.921296,0,0.899691,4,0.858025,5,0.780864,2,0.660494,0,0.459877,11,0.126543,3,0.16821
1423,2,0.969136,0,0.95679,2,0.921296,0,0.899691,4,0.858025,5,0.780864,2,0.660494,4,0.46142,7,0.125,3,0.16821
1424,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.660494,4,0.459877,3,0.123457,3,0.166667
1425,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.660494,4,0.458333,3,0.121914,11,0.16821
1426,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.658951,4,0.458333,3,0.121914,11,0.166667
1427,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.657407,12,0.459877,7,0.123457,11,0.16821
1428,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.657407,8,0.458333,3,0.121914,7,0.166667
1429,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.657407,0,0.45679,3,0.12037,15,0.165123
1430,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.657407,0,0.455247,7,0.121914,19,0.166667
1431,2,0.969136,0,0.95679,2,0.921296,8,0.901235,0,0.856481,1,0.779321,2,0.657407,4,0.453704,7,0.12037,15,0.165123
1432,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.657407,8,0.45216,7,0.121914,19,0.166667
1433,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.657407,0,0.450617,7,0.123457,11,0.16821
1434,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,1,0.779321,2,0.657407,0,0.450617,15,0.125,7,0.169753
1435,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.657407,4,0.449074,15,0.123457,7,0.169753
1436,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.655864,12,0.450617,19,0.121914,3,0.16821
1437,2,0.969136,0,0.95679,2,0.921296,0,0.899691,0,0.856481,5,0.780864,2,0.655864,4,0.449074,11,0.123457,3,0.169753
1438,2,0.969136,0,0.95679,2,0.921296,4,0.901235,0,0.856481,5,0.779321,2,0.655864,0,0.447531,11,0.121914,3,0.171296
1439,2,0.969136,0,0.95679,2,0.921296,4,0.901235,0,0.856481,5,0.779321,6,0.657407,0,0.447531,15,0.123457,7,0.169753
1440,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.856481,1,0.777778,6,0.655864,0,0.445988,11,0.121914,15,0.171296
1441,2,0.969136,0,0.95679,6,0.92284,0,0.899691,0,0.858025,1,0.777778,10,0.657407,4,0.447531,11,0.123457,15,0.169753
1442,2,0.969136,0,0.95679,6,0.92284,0,0.899691,4,0.859568,1,0.777778,6,0.655864,4,0.449074,11,0.121914,15,0.16821
1443,2,0.969136,0,0.95679,6,0.92284,0,0.899691,4,0.858025,1,0.777778,6,0.654321,4,0.450617,15,0.123457,19,0.166667
1444,2,0.969136,0,0.95679,6,0.92284,0,0.899691,4,0.858025,1,0.777778,2,0.652778,4,0.449074,15,0.125,27,0.16821
1445,2,0.969136,0,0.95679,6,0.92284,0,0.899691,4,0.858025,1,0.777778,2,0.652778,4,0.449074,15,0.126543,27,0.166667
1446,2,0.969136,0,0.95679,6,0.924383,0,0.899691,4,0.858025,1,0.777778,2,0.652778,0,0.450617,11,0.125,23,0.16821
1447,2,0.969136,0,0.95679,6,0.924383,0,0.899691,4,0.858025,1,0.777778,2,0.652778,0,0.449074,11,0.126543,23,0.169753
1448,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.858025,1,0.777778,2,0.652778,0,0.449074,19,0.125,15,0.16821
1449,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.858025,1,0.777778,2,0.652778,4,0.450617,15,0.123457,15,0.169753
1450,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.858025,1,0.777778,2,0.652778,4,0.45216,15,0.121914,15,0.16821
1451,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.859568,1,0.777778,2,0.652778,0,0.450617,15,0.12037,15,0.169753
1452,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.859568,1,0.777778,2,0.652778,4,0.449074,11,0.118827,11,0.16821
1453,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.858025,1,0.777778,6,0.654321,4,0.450617,11,0.12037,3,0.166667
1454,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.858025,9,0.779321,6,0.654321,4,0.450617,11,0.121914,11,0.165123
1455,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.858025,5,0.777778,6,0.652778,4,0.450617,11,0.12037,3,0.16358
1456,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,6,0.652778,8,0.45216,7,0.118827,3,0.16358
1457,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,6,0.652778,0,0.450617,3,0.12037,7,0.162037
1458,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,6,0.652778,0,0.449074,7,0.121914,11,0.16358
1459,2,0.969136,0,0.95679,10,0.924383,0,0.899691,4,0.858025,1,0.776235,6,0.652778,0,0.447531,7,0.12037,15,0.165123
1460,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.858025,9,0.777778,6,0.652778,0,0.447531,11,0.121914,19,0.16358
1461,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.858025,1,0.776235,6,0.654321,0,0.447531,11,0.12037,23,0.162037
1462,2,0.969136,0,0.95679,2,0.92284,0,0.899691,4,0.858025,1,0.776235,6,0.655864,0,0.449074,15,0.121914,23,0.160494
1463,10,0.970679,0,0.95679,2,0.92284,0,0.899691,4,0.858025,1,0.776235,2,0.654321,0,0.449074,15,0.123457,23,0.158951
1464,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,2,0.652778,4,0.450617,11,0.125,27,0.157407
1465,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,2,0.652778,4,0.450617,11,0.126543,23,0.155864
1466,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,2,0.652778,4,0.450617,19,0.128086,19,0.154321
1467,2,0.969136,0,0.95679,2,0.92284,0,0.899691,0,0.856481,1,0.776235,2,0.652778,0,0.45216,11,0.126543,19,0.152778
1468,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.856481,1,0.776235,2,0.652778,0,0.45216,15,0.125,23,0.151235
1469,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.856481,1,0.774691,2,0.651235,0,0.45216,15,0.126543,27,0.149691
1470,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.856481,1,0.774691,2,0.651235,0,0.453704,15,0.128086,31,0.148148
1471,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.856481,1,0.774691,2,0.651235,0,0.453704,15,0.126543,31,0.146605
1472,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.856481,1,0.773148,2,0.651235,0,0.453704,15,0.125,31,0.145062
1473,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.856481,1,0.773148,2,0.651235,0,0.453704,23,0.123457,35,0.143519
1474,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,1,0.773148,2,0.649691,0,0.453704,15,0.121914,31,0.141975
1475,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,1,0.773148,10,0.651235,0,0.453704,15,0.12037,31,0.140432
1476,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,1,0.773148,2,0.649691,8,0.455247,11,0.121914,27,0.141975
1477,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,1,0.773148,2,0.651235,4,0.453704,11,0.123457,27,0.140432
1478,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,5,0.774691,2,0.651235,4,0.455247,15,0.125,19,0.138889
1479,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,5,0.776235,2,0.651235,4,0.453704,11,0.123457,11,0.137346
1480,2,0.969136,8,0.958333,2,0.92284,0,0.898148,0,0.858025,5,0.776235,2,0.651235,4,0.453704,7,0.125,11,0.135802
1481,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,5,0.776235,2,0.651235,0,0.45216,11,0.123457,15,0.137346
1482,2,0.969136,0,0.95679,2,0.92284,0,0.898148,0,0.858025,5,0.776235,2,0.649691,0,0.45216,7,0.121914,15,0.138889
1483,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,13,0.777778,2,0.649691,4,0.453704,3,0.12037,19,0.137346
1484,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.776235,10,0.651235,4,0.453704,7,0.121914,23,0.135802
1485,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.776235,6,0.649691,0,0.45216,3,0.12037,23,0.134259
1486,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.776235,6,0.649691,0,0.45216,3,0.12037,23,0.135802
1487,2,0.969136,8,0.958333,2,0.92284,0,0.896605,0,0.858025,5,0.774691,2,0.648148,0,0.45216,3,0.118827,19,0.137346
1488,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,2,0.648148,0,0.45216,3,0.12037,19,0.135802
1489,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,2,0.646605,0,0.453704,3,0.118827,11,0.134259
1490,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,2,0.645062,0,0.45216,3,0.12037,7,0.135802
1491,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,6,0.646605,0,0.45216,3,0.118827,11,0.134259
1492,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,2,0.645062,0,0.45216,3,0.117284,7,0.132716
1493,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,13,0.774691,2,0.645062,0,0.453704,3,0.117284,11,0.134259
1494,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,2,0.645062,0,0.453704,3,0.117284,11,0.135802
1495,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,5,0.773148,2,0.645062,0,0.453704,3,0.115741,11,0.137346
1496,2,0.969136,0,0.95679,2,0.92284,0,0.896605,0,0.858025,1,0.771605,2,0.645062,0,0.453704,3,0.115741,19,0.135802
1497,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.646605,0,0.453704,3,0.115741,15,0.134259
1498,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.646605,0,0.455247,3,0.114198,11,0.135802
1499,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.646605,0,0.455247,3,0.114198,15,0.134259
1500,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,10,0.648148,8,0.45679,11,0.115741,15,0.135802
1501,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.646605,12,0.455247,3,0.114198,15,0.134259
1502,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.646605,20,0.453704,3,0.115741,15,0.132716
1503,2,0.969136,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.645062,24,0.455247,3,0.114198,15,0.131173
1504,6,0.970679,0,0.95679,2,0.92284,0,0.896605,4,0.859568,1,0.771605,6,0.645062,16,0.453704,7,0.112654,11,0.132716
1505,6,0.970679,0,0.95679,2,0.921296,0,0.896605,4,0.859568,1,0.771605,2,0.643519,8,0.45216,15,0.111111,7,0.134259
1506,14,0.972222,0,0.95679,2,0.921296,0,0.896605,4,0.859568,1,0.770062,2,0.643519,8,0.453704,15,0.109568,7,0.134259
1507,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.858025,1,0.770062,2,0.641975,8,0.45216,19,0.108025,3,0.135802
1508,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.858025,1,0.770062,2,0.641975,12,0.450617,19,0.106481,3,0.135802
1509,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.858025,1,0.770062,2,0.641975,16,0.45216,19,0.104938,3,0.135802
1510,6,0.970679,4,0.958333,2,0.921296,0,0.896605,4,0.859568,1,0.768519,10,0.643519,20,0.450617,11,0.103395,3,0.137346
1511,6,0.970679,4,0.958333,2,0.921296,0,0.896605,4,0.859568,1,0.768519,2,0.641975,20,0.449074,7,0.104938,11,0.138889
1512,6,0.970679,0,0.95679,2,0.921296,0,0.896605,8,0.861111,1,0.768519,2,0.641975,16,0.447531,3,0.103395,3,0.140432
1513,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.768519,2,0.641975,16,0.445988,3,0.103395,3,0.140432
1514,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.768519,2,0.641975,8,0.444444,7,0.104938,3,0.138889
1515,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.768519,2,0.641975,4,0.442901,3,0.106481,3,0.137346
1516,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.768519,6,0.643519,0,0.441358,3,0.106481,3,0.135802
1517,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,5,0.770062,6,0.643519,0,0.442901,3,0.106481,3,0.135802
1518,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,5,0.770062,2,0.645062,0,0.442901,3,0.106481,3,0.137346
1519,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,5,0.770062,2,0.646605,0,0.441358,7,0.104938,7,0.135802
1520,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,5,0.770062,2,0.646605,0,0.441358,7,0.103395,3,0.134259
1521,6,0.970679,0,0.95679,2,0.921296,8,0.898148,0,0.859568,1,0.768519,2,0.645062,0,0.441358,7,0.104938,3,0.135802
1522,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.768519,2,0.645062,0,0.442901,3,0.103395,3,0.134259
1523,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.768519,2,0.646605,0,0.441358,3,0.104938,3,0.134259
1524,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,0,0.439815,3,0.106481,7,0.135802
1525,6,0.970679,0,0.95679,2,0.921296,0,0.896605,4,0.861111,1,0.770062,6,0.648148,0,0.439815,3,0.108025,11,0.134259
1526,6,0.970679,0,0.95679,2,0.921296,0,0.896605,4,0.861111,1,0.770062,6,0.648148,4,0.441358,3,0.108025,15,0.135802
1527,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,6,0.648148,8,0.442901,3,0.109568,7,0.134259
1528,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,6,0.648148,0,0.441358,3,0.111111,11,0.135802
1529,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,0,0.441358,3,0.109568,19,0.137346
1530,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,0,0.442901,3,0.109568,23,0.135802
1531,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,0,0.442901,3,0.109568,23,0.134259
1532,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,0,0.441358,3,0.108025,27,0.135802
1533,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,0,0.439815,3,0.108025,31,0.137346
1534,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,4,0.441358,3,0.109568,27,0.135802
1535,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,4,0.439815,7,0.108025,23,0.134259
1536,6,0.970679,0,0.95679,10,0.92284,0,0.896605,0,0.859568,1,0.770062,2,0.646605,8,0.441358,7,0.109568,15,0.132716
1537,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,4,0.439815,7,0.111111,7,0.131173
1538,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,4,0.438272,3,0.109568,7,0.132716
1539,6,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.770062,2,0.646605,12,0.439815,3,0.109568,3,0.131173
1540,2,0.969136,0,0.95679,10,0.92284,0,0.896605,0,0.859568,1,0.770062,2,0.646605,4,0.438272,7,0.111111,3,0.131173
1541,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.771605,2,0.646605,0,0.436728,3,0.112654,3,0.132716
1542,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.771605,2,0.646605,0,0.436728,3,0.112654,3,0.131173
1543,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.771605,2,0.646605,0,0.435185,7,0.114198,3,0.131173
1544,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.771605,2,0.646605,0,0.435185,11,0.112654,3,0.132716
1545,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.771605,2,0.646605,0,0.433642,7,0.111111,3,0.132716
1546,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.859568,1,0.771605,2,0.646605,0,0.433642,3,0.109568,3,0.134259
1547,10,0.970679,0,0.95679,2,0.921296,0,0.896605,0,0.858025,1,0.771605,2,0.646605,0,0.433642,3,0.108025,3,0.132716
1548,2,0.969136,0,0.95679,2,0.921296,0,0.896605,0,0.858025,1,0.771605,2,0.646605,8,0.435185,3,0.108025,11,0.131173
1549,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,8,0.433642,3,0.108025,15,0.12963
1550,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,8,0.435185,3,0.106481,15,0.128086
1551,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,8,0.433642,3,0.108025,19,0.12963
1552,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,4,0.432099,3,0.106481,15,0.128086
1553,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,6,0.648148,4,0.432099,7,0.104938,11,0.12963
1554,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,4,0.433642,15,0.106481,3,0.128086
1555,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,8,0.435185,19,0.108025,3,0.128086
1556,2,0.969136,8,0.958333,2,0.921296,0,0.895062,0,0.858025,9,0.773148,2,0.646605,0,0.433642,19,0.106481,3,0.128086
1557,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.646605,0,0.433642,11,0.104938,3,0.128086
1558,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.771605,2,0.645062,0,0.433642,7,0.106481,7,0.12963
1559,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.773148,2,0.645062,0,0.433642,7,0.108025,3,0.128086
1560,2,0.969136,0,0.95679,10,0.92284,0,0.895062,0,0.858025,5,0.773148,2,0.645062,0,0.433642,11,0.109568,3,0.12963
1561,2,0.969136,0,0.95679,2,0.921296,0,0.895062,8,0.859568,5,0.773148,10,0.646605,0,0.433642,11,0.108025,11,0.131173
1562,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.773148,2,0.645062,0,0.433642,15,0.109568,11,0.132716
1563,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.774691,2,0.645062,0,0.433642,15,0.108025,19,0.131173
1564,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.774691,2,0.645062,0,0.435185,11,0.109568,23,0.132716
1565,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,13,0.776235,2,0.645062,4,0.436728,11,0.108025,23,0.134259
1566,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.774691,2,0.643519,0,0.435185,11,0.109568,23,0.132716
1567,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,2,0.643519,0,0.435185,11,0.108025,27,0.131173
1568,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,2,0.643519,4,0.436728,3,0.109568,31,0.132716
1569,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,6,0.645062,8,0.438272,7,0.108025,35,0.134259
1570,2,0.969136,0,0.95679,2,0.921296,0,0.895062,4,0.859568,1,0.776235,10,0.646605,4,0.436728,3,0.109568,35,0.132716
1571,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,14,0.648148,4,0.438272,3,0.109568,35,0.134259
1572,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,18,0.649691,4,0.438272,3,0.109568,31,0.132716
1573,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,10,0.648148,4,0.436728,3,0.109568,31,0.131173
1574,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,1,0.776235,14,0.649691,0,0.435185,7,0.111111,27,0.132716
1575,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.777778,6,0.648148,4,0.436728,11,0.112654,23,0.131173
1576,2,0.969136,0,0.95679,2,0.921296,4,0.896605,0,0.858025,5,0.777778,10,0.649691,4,0.435185,11,0.114198,27,0.12963
1577,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.777778,2,0.648148,0,0.436728,19,0.115741,19,0.128086
1578,2,0.969136,0,0.95679,2,0.921296,8,0.896605,8,0.859568,5,0.777778,2,0.648148,0,0.438272,11,0.114198,19,0.126543
1579,2,0.969136,0,0.95679,2,0.921296,0,0.895062,0,0.858025,5,0.777778,2,0.648148,0,0.438272,3,0.112654,23,0.125
